Brnd_Name,Mftr_Name,Tot_Mftr
Rexulti,Otsuka America,1
Reyataz,BMS Primarycare,1
Reyvow,Eli Lilly & Co.,1
Rezurock,Kadmon/Sanofi-A,1
Rhofade,Epi Health LLC,1
Rhogam,Ortho Diag.,1
Rhogam Ultra-Filtered Plus,Kedrion Biophar,1
Rhophylac,CSL Behring LLC,1
Rhopressa,Alcon Laborator,1
Riabni,Amgen,1
Riastap,CSL Behring LLC,1
Ribavirin*,Aurobindo Pharm,1
Ribavirin*,Oceanside Pharm,1
Ridaura,Sebela Pharmace,1
Rifabutin,Greenstone LLC.,1
Rifabutin,Novitium/Ani Ph,1
Rifadin,Sanofi-Av-Novap,1
Rifadin,Sanofi-Aventis,1
Rifampin*,Ahp,1
Rifampin*,App/Fresenius K,1
Rifampin*,Epic Pharma LLC,1
Rifampin*,Lannett Co. Inc,1
Rifampin*,Lupin Pharmaceu,1
Rifampin*,Major Pharmaceu,1
Rifampin*,Mckesson Packag,1
Rifampin*,Mylan Instituti,1
Rifampin*,Sandoz,1
Rifampin*,Versapharm/Akor,1
Riluzole,Apotex Corp,1
Riluzole,Ascend Laborato,1
Riluzole,Glenmark Pharma,1
Riluzole,Sun Pharmaceuti,1
Rimantadine HCl,Amneal Pharmace,1
Rimso-50,Mylan Instituti,1
Rinvoq,Abbvie US LLC,1
Riomet,Sun Pharmaceuti,1
Risa-Bid,Rising Pharm,1
Risacal-D,Rising Pharm,1
Risaquad,Rising Pharm,1
Risaquad-2,Rising Pharm,1
Risedronate Sodium,Apotex Corp,1
Risedronate Sodium,Aurobindo Pharm,1
Risedronate Sodium,Greenstone LLC.,1
Risedronate Sodium,Macleods Pharma,1
Risedronate Sodium,Sun Pharma Glob,1
Risedronate Sodium,Sun Pharmaceuti,1
Risedronate Sodium,Teva USA,1
Risedronate Sodium Dr,Greenstone LLC.,1
Risedronate Sodium Dr,Northstar Rx Ll,1
Risedronate Sodium Dr,Sun Pharmaceuti,1
Risperdal,Janssen Pharm.,1
Risperdal Consta,Janssen Pharm.,1
Risperidone,Ahp,1
Risperidone,Ajanta Pharma L,1
Risperidone,Amneal Pharmace,1
Risperidone,Aurobindo Pharm,1
Risperidone,Avet Pharmaceut,1
Risperidone,Avpak,1
Risperidone,Dr.Reddy'S Lab,1
Risperidone,Major Pharmaceu,1
Risperidone,Mylan,1
Risperidone,Mylan Instituti,1
Risperidone,Patriot Pharmac,1
Risperidone,Roxane/West-War,1
Risperidone,Solco Healthcar,1
Risperidone,Torrent Pharmac,1
Risperidone,Tris Pharma Inc,1
Risperidone,Zydus Pharmaceu,1
Risperidone ODT,Jubilant Cadist,1
Risperidone ODT,Par Pharm.,1
Risperidone ODT,Patriot Pharmac,1
Risperidone ODT,Sandoz,1
Ritalin,Novartis,1
Ritalin La,Novartis,1
Ritonavir,Aurobindo Pharm,1
Ritonavir,Camber Pharmace,1
Ritonavir,West-Ward/Hikma,1
Rituxan,"Genentech, Inc.",1
Rituxan Hycela,"Genentech, Inc.",1
Rivastigmine,Alembic Pharmac,1
Rivastigmine,Alvogen Inc,1
Rivastigmine,Amneal Pharmace,1
Rivastigmine,Aurobindo Pharm,1
Rivastigmine,Breckenridge,2
Rivastigmine,Dr.Reddy'S Lab,1
Rivastigmine,Macleods Pharma,1
Rivastigmine,Modavar Pharmac,1
Rivastigmine,Mylan,1
Rivastigmine,Northstar Rx Ll,1
Rivastigmine,Sandoz,1
Rivastigmine,Sun Pharmaceuti,1
Rivastigmine,Zydus Pharmaceu,1
Rivelsa,Teva USA,1
Rixubis,Baxalta US Inc.,1
Rizatriptan,Ascend Laborato,1
Rizatriptan,Aurobindo Pharm,1
Rizatriptan,Avet Pharmaceut,1
Rizatriptan,Bionpharma Inc.,1
Rizatriptan,Breckenridge,1
Rizatriptan,"Cipla USA, Inc.",1
Rizatriptan,Exelan Pharmace,1
Rizatriptan,Glenmark Pharma,1
Rizatriptan,Jubilant Cadist,1
Rizatriptan,Macleods Pharma,1
Rizatriptan,Mylan,1
Rizatriptan,Rising Pharm,1
Rizatriptan,Teva USA,1
Rizatriptan,Unichem Pharmac,1
Robaxin,West-Ward-Novap,1
Robaxin,West-Ward/Hikma,1
Robinul,West-Ward/Hikma,1
Rocaltrol,Validus Pharmac,1
Rocephin,Roche Labs.,1
Rocklatan,Alcon Laborator,1
Rocuronium Bromide,"Almaject, Inc",1
Rocuronium Bromide,Alvogen Inc,1
Rocuronium Bromide,Athenex Pharmac,1
Rocuronium Bromide,Auromedics-Eugi,1
Rocuronium Bromide,Baxter Healthca,1
Rocuronium Bromide,"Civica, Inc.",1
Rocuronium Bromide,Fresenius Kabi,1
Rocuronium Bromide,Hospira-Novaplu,1
Rocuronium Bromide,Hospira/Pfizer,1
Rocuronium Bromide,Mylan Instituti,1
Rocuronium Bromide,Mylan/Premierpr,1
Rocuronium Bromide,Piramal Critica,1
Rocuronium Bromide,Sagent Pharmace,1
Rocuronium Bromide,Sandoz,1
Rocuronium Bromide,Teva Parenteral,1
Rocuronium Bromide,West-Ward/Hikma,1
Rocuronium Bromide,X-Gen Pharmaceu,1
Roflumilast,Camber Pharmace,1
Roflumilast,Mylan,1
Roflumilast,Novadoz Pharmac,1
Roflumilast,Solco Healthcar,1
Roflumilast,Zydus Pharmaceu,1
Romidepsin,Fresenius Kabi,1
Ropinirole ER,Actavis/Teva,1
Ropinirole ER,Alembic Pharmac,1
Ropinirole ER,Dr.Reddy'S Lab,1
Ropinirole HCl,Accord Healthca,1
Ropinirole HCl,Ahp,1
Ropinirole HCl,Alembic Pharmac,1
Ropinirole HCl,Glenmark Pharma,1
Ropinirole HCl,Major Pharmaceu,1
Ropinirole HCl,Mylan,1
Ropinirole HCl,Roxane/West-War,1
Ropinirole HCl,Solco Healthcar,1
Ropivacaine HCl,Akorn Inc.,1
Ropivacaine HCl,Auromedics-Eugi,1
Ropivacaine HCl,Baxter Healthca,1
Ropivacaine HCl,Hospira/Pfizer,1
Ropivacaine HCl,Sagent Pharmace,1
Ropivacaine HCl,Sagent/Novaplus,1
Ropivacaine HCl,Somerset Therap,1
Ropivacaine HCl,West-Ward/Hikma,1
Rosuvastatin Calcium,Accord Healthca,1
Rosuvastatin Calcium,Ahp,1
Rosuvastatin Calcium,Apotex Corp,1
Rosuvastatin Calcium,Ascend Laborato,1
Rosuvastatin Calcium,Aurobindo Pharm,1
Rosuvastatin Calcium,Avpak,1
Rosuvastatin Calcium,Biocon Pharma I,1
Rosuvastatin Calcium,Camber Pharmace,1
Rosuvastatin Calcium,Glenmark Pharma,1
Rosuvastatin Calcium,Major Pharmaceu,1
Rosuvastatin Calcium,Northstar Rx Ll,1
Rosuvastatin Calcium,Novadoz Pharmac,1
Rosuvastatin Calcium,Quallent Pharma,1
Rosuvastatin Calcium,Rising Pharm,1
Rosuvastatin Calcium,Sandoz,1
Rosuvastatin Calcium,Solco Healthcar,1
Rosuvastatin Calcium,Sun Pharma Glob,1
Rosuvastatin Calcium,Torrent Pharmac,1
Rosuvastatin Calcium,Tris Pharma Inc,1
Rotateq,Merck Sharp & D,1
Rowasa,Meda/Mylan Spec,1
Roweepra,Owp Pharmaceuti,1
Roxicodone,Mallinckrodt Br,1
Rozerem,Takeda Pharmace,1
Rozlytrek,"Genentech, Inc.",1
Rubraca,Clovis Oncology,1
Ruconest,Pharming Health,1
Rufinamide,Ascend Laborato,1
Rufinamide,Bionpharma Inc.,1
Rufinamide,Camber Pharmace,1
Rufinamide,Glenmark Pharma,1
Rufinamide,Mylan,1
Rufinamide,West-Ward/Hikma,1
Rukobia,Viiv Healthcare,1
Ruxience,Pfizer US Pharm,1
Ruzurgi,Jacobus Pharm.,1
Ryaltris,Hikma Specialty,1
Rybelsus,Novo Nordisk,1
Rybrevant,Janssen Biotech,1
Ryclora,Carwin Associat,1
Rydapt,Novartis,1
Rylaze,Jazz Pharmaceut,1
Ryplazim,Prometic\kedrio,1
Rytary,Amneal Pharmace,1
Ryvent,Carwin Associat,1
Sabril,Lundbeck Inc.,1
Saccharomyces Boulardii,Major Pharmaceu,1
Safyral,"Bayer,Pharm Div",1
Saizen,"Emd Serono, Inc",1
Saizen-Saizenprep,"Emd Serono, Inc",1
Sajazir,Cycle Pharmaceu,1
Salex,Bausch Health U,1
Salicylic Acid,Acella Pharmace,1
Salicylic Acid,Trifluent Pharm,1
Saline Mist,Perrigo/Padagis,1
Salsalate,Acella Pharmace,1
Salsalate,Amneal Pharmace,1
Salsalate,Eci Pharmaceuti,1
Salsalate,Westminster Pha,1
Samsca,Otsuka America,1
Sancuso,Kyowa/Cumberlan,1
Sandimmune,Novartis,1
Sandostatin,Novartis,1
Sandostatin Lar Depot,Novartis,1
Saphnelo,Astrazeneca,1
Saphris,Forest/Allergan,1
Sapropterin Dihydrochloride,Dr.Reddy'S Lab,1
Sapropterin Dihydrochloride,Par Pharm.,1
Sarclisa,Sanofi-Aventis,1
Savaysa,"Daiichi Sankyo,",1
Savella,Allergan Inc.,1
Saxenda,Novo Nordisk,1
Scemblix,Novartis,1
Scopolamine,Ingenus Pharmac,1
Scopolamine,Mylan,1
Scopolamine,Perrigo/Padagis,1
Scopolamine,Teva USA,1
Se-Natal 19,Seton Pharmaceu,1
Se-Natal-19,Seton Pharmaceu,1
Se-Tan Plus,Seton Pharmaceu,1
Sea-Omega,Rugby,1
Seasonique,Teva Women'S He,1
Secuado,Noven Therapeut,1
Seglentis,Kowa Pharmaceut,1
Segluromet,Merck Sharp & D,1
Select-Ob + DHA,"Exeltis USA, In",1
Selegiline HCl,Apotex Corp,1
Selegiline HCl,I3 Pharmaceutic,1
Selegiline HCl,Novitium/Ani Ph,1
Selegiline HCl,Rising Pharm,1
Selenious Acid,Amer. Regent,1
Selenious Acid,Woodward Pharma,1
Selenium Sulfide,Acella Pharmace,1
Selenium Sulfide,Cameron Pharmac,1
Selenium Sulfide,Method Pharmace,1
Selenium Sulfide,Morton Grove Ph,1
Selenium Sulfide,Noble Pharmaceu,1
Selenium Sulfide,Perrigo/Padagis,1
Selenium Sulfide,Westminster Pha,1
Selzentry,Viiv Healthcare,1
Semglee,Mylan Specialty,1
Semglee (Yfgn),Mylan Specialty,1
Semglee (Yfgn) Pen,Mylan Specialty,1
Semglee Pen,Mylan Specialty,1
Senna,Patrin Pharma,1
Senna,Pharm Assoc Inc,1
Senna,Reliable 1 Labo,1
Senna,Rugby,1
Senna Plus,Geri-Care,1
Senna Plus,Reliable 1 Labo,1
Senna-S,Marlex Pharm.,1
Sensipar,Amgen,1
Sensorcaine,App/Fresenius K,2
Sensorcaine,Fresenius Kabi,1
Sensorcaine-Epinephrine,Fresenius Kabi,1
Sensorcaine-MPF,Fresenius Kabi,1
Sensorcaine-MPF Epinephrine,Fresenius Kabi,1
Sentry Senior,Avpak,1
Serevent Diskus,Glaxosmithkline,1
Seroquel,Astrazeneca,1
Seroquel XR,Astrazeneca,1
Serostim,"Emd Serono, Inc",1
Sertraline HCl,Accord Healthca,1
Sertraline HCl,Aci Healthcare,1
Sertraline HCl,Ahp,1
Sertraline HCl,Almatica Pharma,1
Sertraline HCl,Aurobindo Pharm,1
Sertraline HCl,Camber Pharmace,1
Sertraline HCl,"Cipla USA, Inc.",1
Sertraline HCl,Exelan Pharmace,1
Sertraline HCl,Greenstone LLC.,1
Sertraline HCl,Legacy Pharmace,1
Sertraline HCl,Lupin Pharmaceu,1
Sertraline HCl,Major Pharmaceu,1
Sertraline HCl,Mylan Instituti,1
Sertraline HCl,Northstar Rx Ll,1
Sertraline HCl,Rising Pharm,1
Setlakin,Northstar Rx Ll,1
Sevelamer Carbonate,Ahp,1
Sevelamer Carbonate,Amneal Pharmace,1
Sevelamer Carbonate,Aurobindo Pharm,1
Sevelamer Carbonate,Avpak,1
Sevelamer Carbonate,Bionpharma Inc.,1
Sevelamer Carbonate,"Cipla USA, Inc.",1
Sevelamer Carbonate,Dr.Reddy'S Lab,1
Sevelamer Carbonate,Exelan Pharmace,1
Sevelamer Carbonate,Major Pharmaceu,1
Sevelamer Carbonate,Northstar Rx Ll,1
Sevelamer Carbonate,Precision Dose,1
Sevelamer Carbonate,Rising Pharm,1
Sevelamer Carbonate,TWI Pharmaceuti,1
Sevelamer Carbonate,Vitruvias Thera,1
Sevelamer Carbonate,Wilshire Pharma,1
Sevelamer Carbonate,Winthrop US,1
Sevelamer Carbonate,Zydus Pharmaceu,1
Sevelamer HCl,Ahp,1
Sevelamer HCl,Glenmark Pharma,1
Sevelamer HCl,Lupin Pharmaceu,1
Sevelamer HCl,Winthrop US,1
Sevenfact,Lfb S.A Dba Hem,1
Sevoflurane,Baxter Healthca,1
Sevoflurane,Baxter/Amerinet,1
Sevoflurane,Piramal Critica,1
Sevoflurane,Piramal-Novaplu,1
Sevoflurane,Sandoz,1
Sf,Cypress Pharm.,1
Sf 5000 Plus,Cypress Pharm.,1
Sfrowasa,Meda/Mylan Spec,1
Sharobel,Northstar Rx Ll,1
Signifor,Novartis/Record,1
Signifor,Recordati Rare,1
Signifor Lar,Recordati Rare,1
Siklos,Medunik USA,1
Sildenafil Citrate,Advagen Pharma,1
Sildenafil Citrate,Ahp,1
Sildenafil Citrate,Ajanta Pharma L,1
Sildenafil Citrate,Amneal Pharmace,1
Sildenafil Citrate,Aurobindo Pharm,1
Sildenafil Citrate,Avpak,1
Sildenafil Citrate,Bluepoint Labor,1
Sildenafil Citrate,Camber Pharmace,1
Sildenafil Citrate,"Cipla USA, Inc.",1
Sildenafil Citrate,Greenstone LLC.,1
Sildenafil Citrate,Lupin Pharmaceu,1
Sildenafil Citrate,Macleods Pharma,1
Sildenafil Citrate,Major Pharmaceu,1
Sildenafil Citrate,Mylan,1
Sildenafil Citrate,Novadoz Pharmac,1
Sildenafil Citrate,Novitium/Ani Ph,1
Sildenafil Citrate,Taro Pharm USA,1
Sildenafil Citrate,Teva USA,1
Sildenafil Citrate,Torrent Pharmac,1
Sildenafil Citrate,"Trupharma, LLC.",1
Sildenafil Citrate,Vensun/Strides,1
Sildenafil Citrate,Virtus Pharmace,1
Silenor,Pernix Therapeu,1
Siliq,Bausch Health U,1
Silodosin,Ajanta Pharma L,1
Silodosin,Amneal Pharmace,1
Silodosin,Aurobindo Pharm,1
Silodosin,Camber Pharmace,1
Silodosin,Lupin Pharmaceu,1
Silodosin,Macleods Pharma,1
Silodosin,Novadoz Pharmac,1
Silodosin,Sandoz,1
Silvadene,Pfizer US Pharm,1
Silver Nitrate,Teva USA,1
Silver Sulfadiazine,Ascend Laborato,1
Silver Sulfadiazine,Greenstone LLC.,1
Simbrinza,Alcon Laborator,1
Simpesse,Aurobindo Pharm,1
Simple Syrup,Camber Pharmace,1
Simponi,Janssen Biotech,1
Simponi Aria,Janssen Biotech,1
Simulect,Novartis,1
Simvastatin,Accord Healthca,1
Simvastatin,Ahp,1
Simvastatin,Aurobindo Pharm,1
Simvastatin,Biocon Pharma I,1
Simvastatin,Camber Pharmace,1
Simvastatin,Dr.Reddy'S Lab,1
Simvastatin,Legacy Pharmace,1
Simvastatin,Lupin Pharmaceu,1
Simvastatin,Mckesson Packag,1
Simvastatin,"Micro Labs USA,",1
Simvastatin,Mylan Instituti,1
Simvastatin,Northstar Rx Ll,1
Simvastatin,Puracap Laborat,1
Simvastatin,Quallent Pharma,1
Simvastatin,Sandoz,1
Simvastatin,Zydus Pharmaceu,1
Sinemet 25-100,Organon LLC,1
Single Use Swab,Bd Diabetes,1
Singulair,Merck Sharp & D,1
Singulair,Organon LLC,1
Sinuva,Intersect Ent,1
Sirolimus,Ahp,1
Sirolimus,Amneal Pharmace,1
Sirolimus,Apotex Corp,1
Sirolimus,Ascend Laborato,1
Sirolimus,Avpak,1
Sirolimus,Dr.Reddy'S Lab,1
Sirolimus,Glenmark Pharma,1
Sirolimus,Greenstone LLC.,1
Sirolimus,Northstar Rx Ll,1
Sirolimus,Vistapharm/Pai,1
Sirolimus,Zydus Pharmaceu,1
Sirturo,Janssen Product,1
Sitavig,Epi Health LLC,1
Sivextro*,Merck Sharp & D*,1
Sivextro*,Nabriva Therape*,1
Skelaxin,Pfizer US Pharm,1
Sklice,Arbor Pharmaceu,1
Skyla,"Bayer,Pharm Div",1
Skyrizi (2 Syringes) Kit,Abbvie US LLC,1
Skyrizi On-Body,Abbvie US LLC,1
Skyrizi Pen,Abbvie US LLC,1
Skyrizi*,Abbvie US LLC*,1
Skytrofa,Ascendis Pharma,1
Slow-Mag,Purdue Prod Lp,1
Slynd,"Exeltis USA, In",1
Smoflipid,Fresenius Kabi,1
Sod Ferric Gluconate Complex,Actavis/Allerga,1
Sod Ferric Gluconate Complex,West-Ward-Novap,1
Sod Ferric Gluconate Complex,West-Ward/Hikma,1
Sod Sulf-Potass Sulf-Mag Sulf,Affordable Phar,1
Sod Sulf-Potass Sulf-Mag Sulf,Lupin Pharmaceu,1
Sodium Acetate,Fresenius Kabi,1
Sodium Acetate,Hospira-Novaplu,1
Sodium Acetate,Hospira/Pfizer,1
Sodium Acetate,Woodward Pharma,1
Sodium Bicarbonate,Abbott Hosp,1
Sodium Bicarbonate,App/Fresenius K,1
Sodium Bicarbonate,"Civica, Inc.",1
Sodium Bicarbonate,Exela Pharma Sc,1
Sodium Bicarbonate,Fresenius Kabi,1
Sodium Bicarbonate,Hospira-Novaplu,1
Sodium Bicarbonate,Hospira/Pfizer,1
Sodium Bicarbonate,International M,1
Sodium Chloride,B.Braun,4
Sodium Chloride,Baxter Healthca,4
Sodium Chloride,Excelsior Med,1
Sodium Chloride,Fresenius Kabi,3
Sodium Chloride,Hospira/Icu Med,2
Sodium Chloride,Hospira/Pfizer,1
Sodium Chloride,Icu Medical Inc,2
Sodium Chloride,Mylan,1
Sodium Chloride,Nephron Corp,1
Sodium Chloride,Ritedose Pharma,1
Sodium Chloride*,Ahp,1
Sodium Chloride*,Amer. Regent,2
Sodium Chloride*,App/Fresenius K,1
Sodium Chloride*,App/Fresenius K*,1
Sodium Chloride*,B.Braun,1
Sodium Chloride*,Baxter Healthca,1
Sodium Chloride*,Fresenius Kabi,1
Sodium Chloride*,Fresenius Kabi*,1
Sodium Chloride*,Hospira*,1
Sodium Chloride*,Hospira/Icu Med,1
Sodium Chloride*,Hospira/Pfizer,1
Sodium Chloride*,Hospira/Pfizer*,1
Sodium Chloride*,Icu Medical Inc,1
Sodium Chloride*,Lannett Co. Inc,1
Sodium Chloride*,Medefil Incorp.,1
Sodium Chloride*,Nephron Corp,1
Sodium Chloride*,Rugby,1
Sodium Chloride*,West-Ward/Hikma,1
Sodium Chloride*,Westminster Pha,1
Sodium Citrate-Citric Acid,Method Pharmace,1
Sodium Citrate-Citric Acid,Pharm Assoc Inc,1
Sodium Citrate-Citric Acid,Westminster Pha,1
Sodium Fluoride 5000 Dry Mouth,Sheffield Pharm,1
Sodium Fluoride 5000 Plus,Method Pharmace,1
Sodium Fluoride 5000 Plus,Westminster Pha,1
Sodium Fluoride Enamel Protect,Sheffield Pharm,1
Sodium Fluoride Sensitive,Sheffield Pharm,1
Sodium Fluoride*,Avpak,1
Sodium Fluoride*,Burel Pharmaceu,1
Sodium Fluoride*,H2 Pharma LLC,1
Sodium Fluoride*,Method Pharmace*,1
Sodium Fluoride*,Sheffield Pharm,1
Sodium Fluoride*,Westminster Pha,1
Sodium Phenylbutyrate,Par Pharm.,1
Sodium Phenylbutyrate,Sigmapharm Labo,1
Sodium Phosphate,App/Fresenius K,1
Sodium Phosphate,Fresenius Kabi,1
Sodium Phosphate,Hospira/Pfizer,1
Sodium Polystyrene Sulfonate,"Cmp Pharma, Inc",1
Sodium Polystyrene Sulfonate,Eci Pharmaceuti,1
Sodium Polystyrene Sulfonate,Epic Pharma LLC,1
Sodium Polystyrene Sulfonate,"KVK-Tech, Inc.",1
Sodium Polystyrene Sulfonate,Perrigo Co.,1
Sodium Polystyrene Sulfonate,Sunrise Pharmac,1
Sodium Sulfacetamide,Acella Pharmace,1
Sodium Sulfacetamide,"Biocomp Pharma,",1
Sodium Sulfacetamide,Method Pharmace,1
Sodium Sulfacetamide-Sulfur,Acella Pharmace,1
Sodium Sulfacetamide-Sulfur,"Biocomp Pharma,",1
Sodium Sulfacetamide-Sulfur,Method Pharmace,1
Sodium Sulfacetamide-Sulfur,Noble Pharmaceu,1
Sodium Sulfacetamide-Sulfur,Seton Pharmaceu,1
Sodium Sulfacetamide-Sulfur,Trinity Pharmac,1
Sodium Sulfacetamide-Sulfur,Westminster Pha,1
Sodium Tetradecyl Sulfate,Leucadia/Hikma,1
Sofosbuvir-Velpatasvir,Asegua Therapeu,1
Solifenacin Succinate,Ajanta Pharma L,1
Solifenacin Succinate,Alembic Pharmac,1
Solifenacin Succinate,Amneal Pharmace,1
Solifenacin Succinate,Apotex Corp,1
Solifenacin Succinate,Ascend Laborato,1
Solifenacin Succinate,"Celltrion USA,",1
Solifenacin Succinate,Glenmark Pharma,1
Solifenacin Succinate,Novadoz Pharmac,1
Solifenacin Succinate,Sciegen Pharmac,1
Solifenacin Succinate,Teva USA,1
Solifenacin Succinate,Unichem Pharmac,1
Solifenacin Succinate,Westminster Pha,1
Soliqua 100-33,Sanofi-Aventis,1
Soliris,Alexion Pharmac,1
Solodyn,Bausch Health U,1
Solosec,Lupin Pharma,1
Soltamox,Mayne Pharma In,1
Solu-Cortef,Pfizer US Pharm,1
Solu-Cortef,Pharmaci/Pfizer,1
Solu-Medrol*,Pfizer US Pharm*,1
Solu-Medrol*,Pfizer/Novaplus,1
Solu-Medrol*,Phar-Prep/Pfize,2
Solu-Medrol*,Pharmaci/Pfizer,1
Solu-Medrol*,Pharmacia/Upjhn*,1
Soma,Meda/Mylan Spec,1
Somatuline Depot,Ipsen Biopharma,1
Somavert,Pharmaci/Pfizer,1
Soolantra,Galderma Labora,1
Sorafenib,Dr.Reddy'S Lab,1
Sorafenib,Mylan,1
Sorbitol,"Cmp Pharma, Inc",1
Sorbitol,Pharm Assoc Inc,1
Soriatane,Stiefel Labs.,1
Sorilux,Mayne Pharma In,1
Sorine,Upsher-Smith La,1
Sosweet Syrup Vehicle,Camber Pharmace,1
Sotalol,Ahp,1
Sotalol,Apotex Corp,1
Sotalol,Bayshore Pharma,1
Sotalol,Oxford Pharmace,1
Sotalol,Teva USA,1
Sotalol Af,Apotex Corp,1
Sotalol Af,Bayshore Pharma,1
Sotalol Af,Epic Pharma LLC,1
Sotalol Af,Mylan,1
Sotradecol,Mylan Instituti,1
Sotrovimab (Eua),Glaxosmithkline,1
Sotyktu,BMS Primarycare,1
Sotylize,Arbor/Azurity,1
Sovaldi,Gilead Sciences,1
Spinosad,Allegis Pharmac,1
Spinraza,Biogen-Idec,1
Spiriva Handihaler,Boehringer Ing.,1
Spiriva Respimat,Boehringer Ing.,1
Spironolactone,Accord Healthca,1
Spironolactone,Ahp,1
Spironolactone,Amneal Pharmace,1
Spironolactone,Greenstone LLC.,1
Spironolactone,Jubilant Cadist,1
Spironolactone,Major Pharmaceu,1
Spironolactone,Mckesson Packag,1
Spironolactone,Mutual Pharm Co,1
Spironolactone,Mylan,1
Spironolactone,Mylan Instituti,1
Spironolactone,Northstar Rx Ll,1
Spironolactone,Qualitest/Par P,1
Spironolactone,Sun Pharmaceuti,1
Spironolactone,Zydus Pharmaceu,1
Spironolactone-HCTZ,Greenstone/Pras,1
Spironolactone-HCTZ,Mutual Pharm Co,1
Spironolactone-HCTZ,Mylan,1
Spironolactone-HCTZ,Mylan Instituti,1
Spironolactone-HCTZ,Prasco Labs,1
Sporanox,Janssen Pharm.,1
Spravato,Janssen Pharm.,1
Sprintec,Teva USA,1
Spritam,Aprecia Pharmac,1
Sprix,Egalet/Zyla Lif,1
Sprycel,BMS Primarycare,1
Sps*,"Cmp Pharma, Inc*",1
Sronyx,Mayne Pharma In,1
Ssd,Dr.Reddy'S Lab,1
Sss 10-5,Acella Pharmace,1
Stalevo 150,Almatica Pharma,1
Steglatro,Merck Sharp & D,1
Steglujan,Merck Sharp & D,1
Stelara*,Janssen Biotech*,1
Sterile Pads,Sm-Strategic So,1
Stevia,Medisca Inc.,1
Stiolto Respimat,Boehringer Ing.,1
Stivarga,"Bayer,Pharm Div",1
Stool Softener-Laxative,Sm-Strategic So,1
Strattera,Eli Lilly & Co.,1
Strensiq,Alexion Pharmac,1
Streptomycin Sulfate,X-Gen Pharmaceu,1
Stress Formula,Major Pharmaceu,1
Stress Formula With Zinc,Major Pharmaceu,1
Stribild,Gilead Sciences,1
Striverdi Respimat,Boehringer Ing.,1
Stromectol,Merck Sharp & D,1
Strovite Forte,"Exeltis USA, In",1
Strovite One,"Exeltis USA, In",1
Sublocade,Indivior Inc.,1
Suboxone,Indivior Inc.,1
Subvenite,Owp Pharmaceuti,1
Subvenite (Blue),Owp Pharmaceuti,1
Subvenite (Green),Owp Pharmaceuti,1
Subvenite (Orange),Owp Pharmaceuti,1
Succinylcholine Chloride,Accord Healthca,1
Succinylcholine Chloride,Amneal Bioscien,1
Succinylcholine Chloride,Amring Pharmace,1
Succinylcholine Chloride,Amring/Premierp,1
Succinylcholine Chloride,Bluepoint Labor,1
Succinylcholine Chloride,Breckenridge,1
Succinylcholine Chloride,Camber Pharmace,1
Succinylcholine Chloride,Dr.Reddy'S Lab,1
Succinylcholine Chloride,Fresenius Kabi,1
Succinylcholine Chloride,Meitheal Pharma,1
Succinylcholine Chloride,Nexus Pharmaceu,1
Succinylcholine Chloride,Nivagen Pharmac,1
Succinylcholine Chloride,Piramal Critica,1
Succinylcholine Chloride,"STI Pharma, LLC",1
Succinylcholine Chloride,Sagent Pharmace,1
Succinylcholine Chloride,Somerset Therap,1
Succinylcholine Chloride,West-Ward/Hikma,1
Succinylcholine Chloride,Zydus Pharmaceu,1
Sucralfate,Amneal Pharmace,1
Sucralfate,Avpak,1
Sucralfate,Chartwell Rx Ll,1
Sucralfate,Dash Pharmaceut,1
Sucralfate,Greenstone LLC.,1
Sucralfate,Mckesson Packag,1
Sucralfate,Mylan,1
Sucralfate,Mylan Instituti,1
Sucralfate,Nostrum Laborat,1
Sucralfate,Par Pharm.,1
Sucralfate,Pharm Assoc Inc,1
Sucralfate,Precision Dose,1
Sucralfate,Teva USA,1
Sucralfate,Vistapharm,1
Sucralfate,Vistapharm/Pai,1
Sufentanil Citrate,Akorn Inc.,1
Sufentanil Citrate,Hospira/Pfizer,1
Sulconazole Nitrate,"Jg Pharma, Inc.",1
Sulfacetamide Sodium*,Bausch & Lomb I,1
Sulfacetamide Sodium*,Oceanside Pharm,1
Sulfacetamide Sodium*,Pacific/Greenst,1
Sulfacetamide Sodium*,Perrigo/Padagis*,1
Sulfacetamide Sodium*,Sandoz,1
Sulfacetamide-Prednisolone,Bausch & Lomb I,1
Sulfadiazine,Epic Pharma LLC,1
Sulfadiazine,Sandoz,1
Sulfamethoxazole-Trimethoprim*,Ahp,1
Sulfamethoxazole-Trimethoprim*,Amneal Pharmace,1
Sulfamethoxazole-Trimethoprim*,Ani Phar/Prasco,1
Sulfamethoxazole-Trimethoprim*,Aurobindo Pharm,1
Sulfamethoxazole-Trimethoprim*,Avpak,1
Sulfamethoxazole-Trimethoprim*,Hi-Tech/Akorn C,1
Sulfamethoxazole-Trimethoprim*,Lannett Co. Inc,1
Sulfamethoxazole-Trimethoprim*,Major Pharmaceu,1
Sulfamethoxazole-Trimethoprim*,Mckesson Packag,1
Sulfamethoxazole-Trimethoprim*,Mutual Pharm Co,1
Sulfamethoxazole-Trimethoprim*,Mylan Instituti*,1
Sulfamethoxazole-Trimethoprim*,Novitium/Ani Ph,1
Sulfamethoxazole-Trimethoprim*,Pharm Assoc Inc,1
Sulfamethoxazole-Trimethoprim*,Prasco Labs,1
Sulfamethoxazole-Trimethoprim*,Rising Pharm,1
