Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Chg_Avg_Spnd_Per_Dsg_Unt_21_22,CAGR_Avg_Spnd_Per_Dsg_Unt_18_22
Oxbryta,Voxelotor,1,Global Blood Th,0,0,0,0,0,0,0,0,189465.11,1620,18,18,116.9537716,10525.83944,10525.83944,1,47599742.73,395910,4461,1090,120.2286952,10670.19564,43669.48874,0,66140617.43,548212,6268,1247,120.6478834,10552.10872,53039.78944,0,77713365.18,644122,7363,1385,120.6310467,10554.579,56110.73298,0,-0.000139552,0.010372743
Oxcarbazepine,Oxcarbazepine,1,Sun Pharmaceuti,13586297.09,31466291.5,337114,75428,0.437729733,40.30178839,180.1227275,0,17061359.05,40069181.5,424786,83865,0.433645511,40.16459829,203.4383718,0,17468202.25,38849093.64,390004,80438,0.456724998,44.7898028,217.1635577,0,22447429.45,42102879.55,414172,101353,0.540224844,54.1983269,221.4777012,0,20393800.23,34018806.6,363727,83333,0.608277074,56.06897544,244.7265817,0,0.125970196,0.085735031
Oxcarbazepine,Oxcarbazepine,1,Sandoz,955192,1666060.3,3168,584,0.573323787,301.5126263,1635.60274,0,874788.75,1558428,3093,766,0.561327665,282.8285645,1142.021867,0,732141.63,1357411,2717,772,0.539366213,269.4669231,948.3699871,0,1448854.74,2803589,5205,1005,0.516785713,278.3582594,1441.646508,0,2052552.46,3910969.5,6967,1294,0.524819347,294.6106588,1586.207465,0,0.015545388,-0.021856735
Oxcarbazepine,Oxcarbazepine,1,Precision Dose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2392.18,6100,13,0,0.392160656,184.0138462,0,1,0,0
Oxcarbazepine,Oxcarbazepine,1,Glenmark Pharma,13016187.99,29757062.39,331793,67538,0.440511816,39.22984508,192.7239182,0,14720724.48,30864300.5,334674,65744,0.479543404,43.98526471,223.9097785,0,15467459.69,29245562.07,299828,60921,0.531331331,51.58777596,253.8937261,0,16237673.7,28737377.93,281531,71529,0.571205579,57.67632588,227.0082582,0,26182292.72,42540666.07,381044,93098,0.621417362,68.71199316,281.2336755,0,0.087904925,0.08982422
Oxcarbazepine,Oxcarbazepine,1,Camber Pharmace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1889564.11,3185253,28285,13541,0.596867469,66.80445855,139.5439118,0,0,0
Oxcarbazepine,Oxcarbazepine,1,Breckenridge,16427258.07,37378896.76,453078,85363,0.445093263,36.25701992,192.4400275,0,17369215.68,35779626.75,404374,80371,0.49392562,42.95334438,216.1129721,0,22130630.89,43505985.78,492959,87545,0.516232528,44.89345136,252.7914888,0,25462316.63,42669411.65,476994,87064,0.604042313,53.38079018,292.4551667,0,23409774.26,35004504.27,405564,77351,0.673397176,57.72152918,302.6434598,0,0.114817889,0.109060065
Oxcarbazepine,Oxcarbazepine,1,Amneal Pharmace,2499128.04,4201885,9265,1255,0.59476355,269.7385904,1991.337084,0,2462375.96,4344621.89,8732,1490,0.566764156,281.9944984,1652.601315,0,4278699.83,7899476.833,14137,2185,0.541643443,302.6596753,1958.215025,0,4065851.53,7639495,13118,2066,0.532214699,309.9444679,1967.982348,0,2990858.38,5438061.3,9538,1697,0.549986147,313.5729063,1762.438645,0,0.033391502,-0.019377505
Oxcarbazepine,Oxcarbazepine,1,Akorn Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89968.89,169285,320,203,0.53146404,281.1527813,443.1965025,0,982847.15,1655521,3134,706,0.593678455,313.6078973,1392.134773,0,0.117062324,0.117062324
Oxcarbazepine,Oxcarbazepine,1,AHP,18590.06,36582,662,142,0.504437253,28.08166163,130.9159155,0,43945.77,78009,1539,284,0.550130851,28.55475634,154.7386268,0,24041.32,42690,988,185,0.5545791,24.33331984,129.9530811,0,18189.49,38522,606,244,0.47441077,30.01566007,74.54709016,0,10209.42,20661,321,132,0.499427607,31.80504673,77.34409091,0,0.052732438,-0.00249209
Oxcarbazepine,Oxcarbazepine,1,Roxane/West-War,1633685.53,2793613,5118,855,0.584793073,319.2038941,1910.74331,0,2072621.5,3745425,6631,1304,0.553374183,312.5654502,1589.433666,0,434517.49,848746.5,1627,713,0.511952026,267.066681,609.4214446,0,64443.65,133520,264,52,0.482651663,244.1047349,1239.300962,0,39433.02,83892,166,28,0.470045058,237.5483133,1408.322143,0,-0.026119468,-0.053143166
Oxervate,Cenegermin-Bkbj,1,"Dompe US, Inc",0,0,0,0,0,0,0,0,124702139.1,71988,7292,1172,1732.262865,17101.22588,106401.1426,0,215418306.6,120217,7358,1895,1791.912181,29276.7473,113677.2067,0,274796160.6,153084,8854,2265,1795.06781,31036.38588,121322.8082,0,367261094.1,195575,10792,2803,1877.852967,34030.86491,131024.2933,0,0.046118123,0.027265248
Oxiconazole Nitrate,Oxiconazole Nitrate,1,Taro Pharm USA,8147219.82,938596.5,9354,4951,8.680215428,870.9877935,1645.570555,0,26860894.43,4205513,30841,11846,6.387067269,870.9475837,2267.507549,0,16113822.21,2244301.6,19411,7365,7.179882691,830.1386951,2187.891678,0,11858577.08,1539570,16851,5944,7.702525432,703.731356,1995.04998,0,17701360.06,2175556,23957,7375,8.136476404,738.8804967,2400.184415,0,0.056338791,-0.016042215
Oxiconazole Nitrate,Oxiconazole Nitrate,1,Fougera/Sandoz,6113865.25,604422,5063,2543,10.1152262,1207.557821,2404.193964,0,2017461.71,322575,3015,2109,6.25424075,669.141529,956.5963537,0,1478942.21,245325,2938,1932,6.028501824,503.3840061,765.4980383,0,1339073.29,210010,2470,1484,6.376235846,542.1349352,902.3404919,0,1458652.59,219314,2507,1584,6.650978004,581.8319067,920.8665341,0,0.043088456,-0.099512936
Oxistat,Oxiconazole Nitrate,1,Sandoz,1395272.49,92025,1671,1037,15.20580103,834.9925135,1345.489383,0,1124526.11,76080,1373,815,14.82324964,819.0284851,1379.786638,0,790024.01,55140,960,540,14.36637883,822.9416771,1463.007426,0,520611.63,36030,622,336,14.44679547,836.9961897,1549.439375,0,402634.48,25920,421,252,15.5296794,956.3764371,1597.755873,0,0.074956687,0.005282903
Oxlumo,Lumasiran Sodium,1,Alnylam Pharmac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763404.08,15.5,12,0,113768.0052,146950.34,0,1,0,0
Oxtellar XR,Oxcarbazepine,1,Supernus Pharma,15723592.04,1268689,17347,2635,12.50856993,906.4156361,5967.207605,0,19763873.72,1461852,19747,2931,13.56586347,1000.854495,6743.048011,0,23476115.94,1598471.534,20873,2847,14.74542323,1124.712113,8245.913572,0,26253259.69,1674750,21496,2885,15.66960789,1221.309066,9099.916704,0,29025925.48,1735899,21481,2913,16.83242779,1351.237162,9964.272393,0,0.074208615,0.077047296
Oxybutynin Chloride,Oxybutynin Chloride,1,Upsher Smith La,26302283.23,74584246.77,917536,269429,0.352651993,28.66621389,97.62231694,0,12046602.39,37073769.88,462213,143767,0.324935997,26.06288094,83.79254203,0,7820039.7,27154479.66,319353,92294,0.287983412,24.48713399,84.72966498,0,6159724.34,23517414.17,263485,85813,0.261921838,23.37789377,71.7807831,0,6294957.67,25123412.89,270404,97094,0.250561407,23.27982452,64.83364235,0,-0.043373364,-0.081895832
Oxybutynin Chloride,Oxybutynin Chloride,1,Teva USA,25484973.24,71610185.83,626123,220720,0.355884752,40.70282235,115.4629088,0,14106217.34,43009581,357733,121084,0.327978488,39.4322507,116.499433,0,11041257.33,32751788.5,237768,82755,0.337119218,46.43710394,133.4210299,0,2502334,15415735.24,120297,58176,0.162323364,20.80130012,43.01316694,0,2041083.53,7382523.91,66279,24607,0.276475031,30.79532778,82.94727232,0,0.703236213,-0.061170703
Oxybutynin Chloride,Oxybutynin Chloride,1,Strides Pharma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056078.43,7225081.5,66318,32644,0.284575119,31.00332383,62.98488022,0,0,0
Oxybutynin Chloride,Oxybutynin Chloride,1,Silarx/Lannett,59369.13,1829807,4022,1141,0.032445569,14.76109647,52.03254163,0,104697.45,2731726.5,6265,1747,0.038326476,16.71148444,59.92985117,0,201241.69,4036490.5,9072,2230,0.049855609,22.18272597,90.24291031,0,218732.77,3873673.3,8682,2171,0.056466499,25.19382285,100.752082,0,198051.7,3737397.25,8584,2176,0.052991878,23.07219245,91.01640625,0,-0.061534201,0.130481548
Oxybutynin Chloride,Oxybutynin Chloride,1,"Trupharma, LLC.",0,0,0,0,0,0,0,0,20865.84,62743,855,554,0.332560445,24.40449123,37.66397112,0,98792.7,303318,4076,1720,0.325706684,24.23765947,57.43761628,0,120076.31,438774,5362,2953,0.27366323,22.39394069,40.66248222,0,382327.25,1430726.5,20942,7698,0.267225951,18.25648219,49.66578982,0,-0.023522629,-0.070314595
Oxybutynin Chloride,Oxybutynin Chloride,1,Rising Pharm,3141547.14,8703574.5,124872,38976,0.360949072,25.15813905,80.60209206,0,4503025.82,13503726.67,192801,51978,0.333465415,23.35582191,86.63330294,0,3420801.56,12233740.5,170767,44659,0.279620249,20.03198253,76.59825701,0,398407.09,1464518.5,20744,10183,0.272039643,19.2058952,39.12472651,0,39175.57,153679.5,2268,936,0.254917344,17.27317901,41.85424145,0,-0.062940455,-0.083276501
Oxybutynin Chloride,Oxybutynin Chloride,1,Par Pharm.,27166010.38,66901514.35,740291,220359,0.406059723,36.69639423,123.2806937,0,16164194.16,48229109.66,520920,169748,0.335154314,31.03008938,95.2246516,0,13691270.73,40674200.88,416471,131063,0.336608229,32.87448761,104.463279,0,12998309.68,37702707.75,365067,127341,0.344757988,35.60527158,102.0748202,0,4814534.42,14145599.75,147837,73697,0.340355623,32.56650514,65.32877078,0,-0.012769436,-0.043167862
Oxybutynin Chloride,Oxybutynin Chloride,1,Novitium/Ani Ph,2630503.46,7637607,86689,52320,0.344414613,30.34414355,50.2772068,0,22707271.62,62243781.67,592168,201097,0.36481189,38.34599577,112.9170083,0,23763025.01,71264195.5,665033,214842,0.333449706,35.73209902,110.606981,0,22867155.7,78630002.57,722010,264172,0.290819725,31.67152214,86.56161781,0,27402832.42,125028226.6,1115890,374458,0.219173167,24.55692982,73.17998926,0,-0.246360722,-0.106845782
Oxybutynin Chloride,Oxybutynin Chloride,1,Morton Grove Ph,162009.75,4543584.911,11313,2590,0.035656811,14.32067091,62.55202703,0,127263.67,3237111.426,7904,1978,0.03931396,16.10117282,64.33957027,0,70305.89,1394827.562,3594,1163,0.050404718,19.56201725,60.45218401,0,69946.01,1302752.75,3334,853,0.053690933,20.97960708,82.00001172,0,46151.58,859899.094,2206,660,0.053670925,20.92093382,69.92663636,0,-0.000372638,0.107641311
Oxybutynin Chloride,Oxybutynin Chloride,1,Marlex Pharm.,1435.54,5815,76,48,0.246868444,18.88868421,29.90708333,0,4198.41,21803,296,129,0.192561115,14.18381757,32.54581395,0,527.87,1932,32,19,0.273224638,16.4959375,27.78263158,1,965.06,4320,61,29,0.223393519,15.82065574,33.27793103,0,852.58,3290,57,27,0.259142857,14.95754386,31.57703704,1,0.16002854,0.012204855
Oxybutynin Chloride,Oxybutynin Chloride,1,Major Pharmaceu,62840.78,130962,2982,564,0.479839801,21.07336687,111.4198227,0,60721.81,132806,2979,572,0.457221888,20.38328634,106.1570105,0,42957.89,94059,2151,457,0.45671217,19.97112506,93.9997593,0,20967.45,49002.5,1129,285,0.427885312,18.57170062,73.57,0,14141.04,33294,743,200,0.424732384,19.03235532,70.7052,0,-0.007368628,-0.030037874
Oxybutynin Chloride,Oxybutynin Chloride,1,Leading Pharma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109385.29,430725,5992,4461,0.253956213,18.25522196,24.52035194,0,3058366.31,12621431.5,180080,54182,0.242315328,16.98337578,56.44616865,0,-0.04583816,-0.04583816
Oxybutynin Chloride,Oxybutynin Chloride,1,"KVK-Tech, Inc.",2665592.37,8540321,97004,59028,0.312118522,27.47920055,45.15810073,0,9966669.28,38641062.5,417541,143988,0.257929483,23.86991764,69.21874934,0,9976482.33,40630813.5,421606,140065,0.245539813,23.66304638,71.22751815,0,7095590.3,31038054.48,320101,117866,0.228609377,22.16672332,60.20048445,0,2315087.66,9472902.5,113172,46392,0.24439053,20.4563643,49.90273452,0,0.069031082,-0.059321522
Oxybutynin Chloride,Oxybutynin Chloride,1,Heritage Pharma,0,0,0,0,0,0,0,0,71402.38,418477,4772,3923,0.170624383,14.96277871,18.20096355,0,1382663.92,7437516.036,89149,29776,0.185903992,15.50958418,46.43551585,0,3561859.72,25868315.5,276443,97257,0.137691985,12.88460811,36.62317077,0,1155680.44,5591115,80149,28116,0.206699458,14.41914983,41.10401337,0,0.501172762,0.066021788
Oxybutynin Chloride,Oxybutynin Chloride,1,Eywa Pharma Inc,0,0,0,0,0,0,0,0,33939.46,116582,1544,1156,0.291120928,21.98151554,29.35939446,0,1486922.53,4901421,67156,25542,0.303365602,22.14132066,58.21480424,0,2849224.1,8922989.5,126402,39639,0.319312726,22.54097324,71.8793133,0,668253.26,2125543.5,30892,14053,0.314391712,21.63191959,47.55235608,0,-0.015411267,0.02596502
Oxybutynin Chloride,Oxybutynin Chloride,1,Avet Pharmaceut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114243.48,507500,5436,3233,0.225110305,21.01609272,35.33667801,0,0,0
Oxybutynin Chloride,Oxybutynin Chloride,1,AHP,10761.82,28083,511,163,0.383214756,21.06031311,66.02343558,0,5702.67,14640.5,397,96,0.389513336,14.36440806,59.4028125,0,4389.54,13273,270,91,0.330711972,16.25755556,48.2367033,0,2478.15,7270,142,65,0.340873453,17.45176056,38.12538462,0,1648.33,4673,91,47,0.35273486,18.11351648,35.07085106,0,0.034797099,-0.020506542
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Zydus Pharmaceu,13963114.16,13414405.5,264496,109314,1.039889959,52.7914001,127.7339971,0,38545629.22,40785354,767557,263945,0.944539247,50.21858861,146.0365956,0,44065211.87,55113622,926215,299030,0.798116372,47.57557573,147.3605052,0,39771064.74,49155049.5,783023,288481,0.807154754,50.79169417,137.8637232,0,42659169.57,56945670,846388,296658,0.747823733,50.40143477,143.7991545,0,-0.073506377,-0.079120162
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Rising Pharm,16409937.95,17247194,350545,118132,0.95049675,46.81264303,138.9118778,0,14103093.25,17031965,327226,124410,0.826587369,43.0989385,113.3598043,0,4734654.3,5973942,120371,53493,0.789743931,39.33384536,88.50979194,0,2797669.87,3708144,73123,35810,0.755049314,38.25977969,78.12538034,0,3427530.17,5228296,102387,44770,0.654634186,33.47622423,76.55863681,0,-0.132991483,-0.089013353
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Mckesson Packag,4956.99,4154,129,50,1.193305248,38.42627907,99.1398,0,5669.94,4436,141,59,1.278165014,40.21234043,96.10067797,0,3929.23,4128,125,56,0.951848353,31.43384,70.16482143,0,705.19,1031,24,0,0.683986421,29.38291667,0,1,341.35,810,14,0,0.421419753,24.38214286,0,1,-0.383877018,-0.2291128
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Marlex Pharm.,23397.17,24127,420,302,0.968358267,55.70754762,77.47407285,0,406658.63,430327,5921,4890,0.944947613,68.68073467,83.16127403,0,104695.44,126061,2311,1301,0.827088171,45.30308957,80.4730515,0,50468.07,65546,1385,558,0.769165002,36.43903971,90.44456989,0,43448.31,60878,1266,444,0.707981362,34.31936019,97.85655405,0,-0.079545532,-0.075309406
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Major Pharmaceu,31826.11,20435,795,251,1.557431368,40.03284277,126.797251,0,27136.56,21677,720,269,1.251859575,37.68966667,100.8794052,0,25957.32,25677,801,257,1.010917163,32.40614232,101.0012451,0,19953.61,23350,715,262,0.854544326,27.90714685,76.15881679,0,14954.81,20044,641,245,0.746099082,23.33043682,61.04004082,0,-0.126904176,-0.16805063
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Kremers/Lannett,32974273.36,31641485.2,718008,211971,1.039857657,45.92466012,155.5603048,0,19627539.74,19951245.4,450842,148434,0.980418449,43.5352956,132.230754,0,11951486.2,13040852.51,307948,85475,0.914026164,38.81007897,139.8243486,0,12150307.14,14092712.5,319371,89635,0.858207911,38.04449102,135.553156,0,6097549.59,7646094.5,178845,53342,0.796163893,34.09404563,114.3104794,0,-0.072294857,-0.064578935
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Bionpharma Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198350.85,440909,4947,4800,0.460768314,40.0951789,41.32309375,0,4653435.22,7069271,91118,53383,0.659111175,51.07042758,87.17073263,0,2088079.3,4065166,54835,28434,0.514561825,38.07931613,73.43600267,0,-0.219309513,0.056762706
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Avpak,6605.32,5392,176,50,1.230553026,37.53022727,132.1064,0,6548.19,6319,206,68,1.047374008,31.7873301,96.29691177,0,3117.17,2420,95,27,1.539245854,32.81231579,115.4507407,0,1203.81,1203,38,14,1.002484018,31.67921053,85.98642857,1,426.5,488,18,0,0.858739803,23.69444444,0,1,-0.143388037,-0.086012376
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Amneal Pharmace,20318031.54,21237963.5,389036,125944,0.955700044,52.22661024,161.325919,0,20186821.72,22890670,405799,135524,0.882525339,49.74586364,148.9538511,0,18386858.01,24028737,385015,137789,0.764091106,47.75621212,133.4421326,0,19902818.51,27936681,441717,157730,0.710663934,45.05785041,126.1828347,0,12691129.15,20104372,327244,114548,0.628830128,38.78185437,110.7931099,0,-0.115151202,-0.099356469
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Ajanta Pharma L,0,0,0,0,0,0,0,0,7338385.4,7113697,122467,59379,1.028886072,59.92132901,123.5855336,0,23852828.43,24419154,466983,126670,0.975814372,51.0785798,188.306848,0,25957560.71,31951349.07,611124,169269,0.809984717,42.4751126,153.3509426,0,29070293.84,40110807.17,721623,198654,0.723895576,40.28459991,146.3363126,0,-0.106284896,-0.110588218
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Advagen Pharma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115157.91,157199,3106,2865,0.730547751,37.07595299,40.19473298,0,4041312.83,5589337.5,125973,36838,0.721776445,32.0807858,109.7050011,0,-0.012006479,-0.012006479
Oxybutynin Chloride ER,Oxybutynin Chloride,1,Accord Healthca,27893475.34,27979446.5,515937,212858,0.998517327,54.06372356,131.0426451,0,51466974.15,55644670.4,992378,323642,0.925349347,51.86226836,159.0243978,0,50127268.13,62233014.9,1027861,314873,0.804956309,48.76852817,159.1983693,0,41477032.47,57894117.5,923428,338916,0.714786104,44.91636865,122.3814528,0,37417521.48,56233363.57,891175,275266,0.663981224,41.98672705,135.9322309,0,-0.071077039,-0.096974429
Oxybutynin Chloride ER,Oxybutynin Chloride,1,AHP,2361.55,2289,77,38,1.1402789,30.66948052,62.14605263,0,11969.06,11516,304,196,1.040715097,39.3719079,61.06663265,0,5619.51,6242,181,69,0.881502579,31.04701658,81.44217391,0,905.48,1104,44,22,0.813120606,20.57909091,41.15818182,1,422.89,567,29,12,0.756751809,14.58241379,35.24083333,1,-0.069324029,-0.09742023
Oxycodone HCl,Oxycodone HCl,1,Xlcare Pharmace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741.12,4219,38,33,0.186663378,19.5031579,22.45818182,1,519.47,5044,50,30,0.102970092,10.3894,17.31566667,0,-0.448364789,-0.448364789
Oxycodone HCl,Oxycodone HCl,1,Wockhardt USA L,286365.11,1562182,3492,1499,0.183310978,82.00604525,191.0374316,0,157983.46,926223,2148,1116,0.170567412,73.54909683,141.5622401,0,110261.74,698213,1727,881,0.157919918,63.84582513,125.15521,0,119192.64,739339,1658,789,0.16121514,71.88940893,151.0679848,0,66343.6,381497.5,1020,575,0.173903106,65.0427451,115.3801739,0,0.078702075,-0.013085077
Oxycodone HCl,Oxycodone HCl,1,Vistapharm/Pai,338422.93,1765480.5,3647,2154,0.191688852,92.79488072,157.1137094,0,130522.02,771317,1832,1108,0.169219685,71.24564411,117.799657,0,71398.24,453367.5,1069,703,0.157484248,66.78974743,101.5622191,0,56011.51,326959,909,635,0.171310501,61.61882288,88.20710236,0,62624.14,319776,822,569,0.195837524,76.18508516,110.06,0,0.143172911,0.005367318
Oxycodone HCl,Oxycodone HCl,1,Vistapharm,643600.69,156179.475,1681,601,4.120904427,382.8677513,1070.883012,0,559444.62,134550.25,1582,595,4.157886143,353.6312389,940.2430588,0,736282.92,184398.5,2040,826,3.992889964,360.923,891.3836804,0,988069.1,246518.53,2627,956,4.008092617,376.120708,1033.545084,0,767397.65,277807.25,3079,1222,2.762338456,249.236002,627.9849836,0,-0.310809724,-0.095161467
Oxycodone HCl,Oxycodone HCl,1,Specgx LLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192.57,6441,65,64,0.340118401,33.73184615,34.25890625,0,10160937.94,30506803,310282,71329,0.331254206,32.74742956,142.4517088,0,-0.026062085,-0.026062085
Oxycodone HCl,Oxycodone HCl,1,Roxane/West-War,1457454.36,7753686.22,15787,7615,0.190944536,92.31990625,191.3925621,0,924225.79,5433811.3,12194,6354,0.171482708,75.79348778,145.4557428,0,736707.8,4578814,10911,5484,0.160894896,67.51973238,134.3376732,0,877900.8,5135669.6,12579,6327,0.170941838,69.79098498,138.7546705,0,1075864.67,6196561.3,15279,7690,0.173622856,70.41459978,139.9043784,0,0.015683803,-0.023494003
Oxycodone HCl,Oxycodone HCl,1,Rhodes Pharmace,15466529.97,60388195.51,722669,258257,0.248713183,21.40195576,59.88813457,0,20449290.3,78636606.67,906491,291626,0.249214915,22.55873506,70.12162942,0,20752080.44,97628742.69,1136925,346086,0.201450446,18.2528139,59.9622072,0,14942876.69,114693574.7,1417565,510688,0.120632089,10.54122858,29.26028552,0,16981760.15,130687901.4,1632675,548866,0.119353582,10.40118833,30.93971962,0,-0.010598401,-0.16769182
Oxycodone HCl,Oxycodone HCl,1,Pharm Assoc Inc,17854.12,11716,74,25,1.751073733,241.2718919,714.1648,1,136977.31,37164.4,422,204,3.701230323,324.590782,671.457402,0,199880.27,53808.06,599,245,3.710535483,333.6899332,815.8378367,0,224135.52,58026.875,761,377,3.859669197,294.5276216,594.5239257,0,291052.75,85055.62,1083,442,3.436678141,268.7467682,658.4903846,0,-0.109592567,0.183609948
Oxycodone HCl,Oxycodone HCl,1,Mayne Pharma In,1978023.53,3248276.05,39303,18802,0.624505782,50.32754573,105.2028258,0,853037.35,528618.6,9511,5331,1.534187444,89.6895542,160.0145095,0,883354.07,380016.35,7176,3814,2.107761364,123.0983933,231.6083036,0,977187.38,417264.5,8112,4502,2.021071928,120.4619551,217.0562817,0,847365.28,335952.25,6618,3428,2.111955342,128.0394802,247.1894049,0,0.044967927,0.356085483
Oxycodone HCl,Oxycodone HCl,1,Mallinckrodt Ph,33103909.46,109474520.2,1200898,395240,0.284155104,27.56596269,83.75647571,0,42564364.29,136054126.3,1537090,457413,0.29032,27.69152378,93.05455746,0,40130776.27,132794567.9,1595308,498595,0.281074039,25.15550368,80.48772304,0,50930023.95,148690953.5,1932858,669307,0.309325541,26.3495942,76.09366696,0,52504494.98,149506657.5,2082771,757285,0.318741647,25.20896199,69.3325432,0,0.030440767,0.02913142
Oxycodone HCl,Oxycodone HCl,1,Quagen Pharmace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29899.62,166520,290,148,0.179555729,103.1021379,202.0244595,0,0,0
Oxycodone HCl,Oxycodone HCl,1,Major Pharmaceu,82760.52,456508,4890,1989,0.335636623,16.92444172,41.60911011,0,194660.7,2131723.83,7752,3422,0.198653693,25.11102941,56.88506721,0,226445.28,2673243.503,7975,3760,0.159206839,28.39439248,60.22480851,0,246036.18,2767287.601,10656,6187,0.166403074,23.08898086,39.7666365,0,267330.92,2978702,9793,5301,0.174731005,27.298164,50.43028108,0,0.05004674,-0.150574767
Oxycodone HCl,Oxycodone HCl,1,Lupin Pharmaceu,0,0,0,0,0,0,0,0,129.7,256,16,0,0.641591299,8.10625,0,1,3026460.6,10974648.5,150625,68817,0.261400548,20.09268448,43.97838616,0,1549900.34,4507688.5,64774,33736,0.316945403,23.92781579,45.94203047,0,37503.69,103036.5,1361,698,0.33807103,27.5559809,53.7302149,0,0.066653837,-0.19230047
Oxycodone HCl,Oxycodone HCl,1,Lannett Co. Inc,828996.47,195541.5,2305,965,4.214898056,359.651397,859.0636995,0,63589.16,29543.5,478,313,2.225735554,133.0317155,203.1602556,0,6368.3,2827.999,57,48,2.769497528,111.7245614,132.6729167,1,10167.69,6580,58,25,1.179048616,175.305,406.7076,0,2981.2,3861,50,18,0.772131572,59.624,165.6222222,0,-0.345123211,-0.345776622
Oxycodone HCl,Oxycodone HCl,1,"KVK-Tech, Inc.",60626686.04,229920552.7,2545451,660644,0.256660562,23.81765983,91.76907085,0,68550904.63,261055600.1,3038723,766683,0.255444633,22.55911599,89.41231856,0,78620784.66,290138138.1,3435069,850007,0.263296734,22.88768716,92.49427906,0,82857748.7,258632556.7,3211695,906090,0.306172602,25.79876006,91.44538479,0,64997039.79,199938009.3,2699421,885395,0.305810717,24.07814112,73.4102178,0,-0.001181963,0.044776487
Oxycodone HCl,Oxycodone HCl,1,Hi-Tech/Akorn C,139724.91,283401,643,320,1.445663205,217.3015708,436.6403438,0,210507.49,685683.5,1593,770,0.820861972,132.145317,273.3863507,0,277686.69,938204.5,2203,1038,0.685152451,126.0493373,267.520896,0,320255.19,1168178.2,2766,1395,0.662176352,115.7827874,229.5736129,0,23108.57,98660,438,367,0.330484744,52.75929224,62.96613079,0,-0.500911286,-0.308533615
