Brnd_Name,Mftr_Name,Tot_Mftr
Sitavig,Epi Health LLC,1
Sivextro*,Merck Sharp & D*,1
Sivextro*,Nabriva Therape*,1
Skelaxin,Pfizer US Pharm,1
Skyla,"Bayer,Pharm Div",1
Skyrizi (2 Syringes) Kit,Abbvie US LLC,1
Skyrizi On-Body,Abbvie US LLC,1
Skyrizi Pen,Abbvie US LLC,1
Skyrizi*,Abbvie US LLC*,1
Slynd,"Exeltis USA, In",1
Smoflipid,Fresenius Kabi,1
Soaanz,Sarfez Pharmace,1
Sod Sulf-Potass Sulf-Mag Sulf,Affordable Phar,1
Sod Sulf-Potass Sulf-Mag Sulf,Lupin Pharmaceu,1
Sodium Acetate,Hospira-Novaplu,1
Sodium Acetate,Hospira/Pfizer,1
Sodium Acetate,Woodward Pharma,1
Sodium Bicarbonate,Exela Pharma Sc,1
Sodium Bicarbonate,Fresenius Kabi,1
Sodium Bicarbonate,Hospira-Novaplu,1
Sodium Bicarbonate,Hospira/Pfizer,1
Sodium Bicarbonate,International M,1
Sodium Chloride,App/Fresenius K,1
Sodium Chloride,B.Braun,3
Sodium Chloride,Baxter Healthca,4
Sodium Chloride,Fresenius Kabi,3
Sodium Chloride,Hospira/Icu Med,2
Sodium Chloride,Hospira/Pfizer,1
Sodium Chloride,Icu Medical Inc,1
Sodium Chloride,Mylan,1
Sodium Chloride,Nephron Corp,1
Sodium Chloride,Ritedose Pharma,1
Sodium Chloride*,B.Braun,1
Sodium Chloride*,Baxter Healthca,1
Sodium Chloride*,Becton Dickinso,1
Sodium Chloride*,Fresenius Kabi*,1
Sodium Chloride*,Grifols/Icu Med,1
Sodium Chloride*,Hospira/Pfizer*,1
Sodium Chloride*,Nextgen Pharmac,1
Sodium Citrate-Citric Acid,Method Pharmace,1
Sodium Citrate-Citric Acid,Pharm Assoc Inc,1
Sodium Fluoride 5000 Dry Mouth,Sheffield Pharm,1
Sodium Fluoride 5000 Plus,Westminster Pha,1
Sodium Fluoride Enamel Protect,Sheffield Pharm,1
Sodium Fluoride Sensitive,Sheffield Pharm,1
Sodium Fluoride*,Avkare,1
Sodium Fluoride*,Burel Pharmaceu,1
Sodium Fluoride*,H2 Pharma LLC,1
Sodium Fluoride*,Method Pharmace*,1
Sodium Fluoride*,Sheffield Pharm,1
Sodium Fluoride*,Westminster Pha,1
Sodium Phenylbutyrate,Par Pharm.,1
Sodium Phenylbutyrate,Sigmapharm Labo,1
Sodium Phosphate,App/Fresenius K,1
Sodium Phosphate,Fresenius Kabi,1
Sodium Phosphate,Hospira/Pfizer,1
Sodium Polystyrene Sulfonate*,"Cmp Pharma, Inc",1
Sodium Polystyrene Sulfonate*,Eci Pharmaceuti,1
Sodium Polystyrene Sulfonate*,Epic Pharma LLC,1
Sodium Polystyrene Sulfonate*,"KVK-Tech, Inc.",1
Sodium Polystyrene Sulfonate*,Marlex Pharm.,1
Sodium Polystyrene Sulfonate*,Sunrise Pharmac,1
Sodium Sulfacetamide-Sulfur,Acella Pharmace,1
Sodium Sulfacetamide-Sulfur,"Biocomp Pharma,",1
Sodium Sulfacetamide-Sulfur,Seton Pharmaceu,1
Sofosbuvir-Velpatasvir,Asegua Therapeu,1
Solifenacin Succinate,Ajanta Pharma L,1
Solifenacin Succinate,Alembic Pharmac,1
Solifenacin Succinate,Amneal Pharmace,1
Solifenacin Succinate,Apotex Corp,1
Solifenacin Succinate,Ascend Laborato,1
Solifenacin Succinate,Austarpharma Ll,1
Solifenacin Succinate,Avkare,1
Solifenacin Succinate,"Celltrion USA,",1
Solifenacin Succinate,"Cipla USA, Inc.",1
Solifenacin Succinate,Glenmark Pharma,1
Solifenacin Succinate,Novadoz Pharmac,1
Solifenacin Succinate,Sciegen Pharmac,1
Solifenacin Succinate,Teva USA,1
Solifenacin Succinate,Unichem Pharmac,1
Solifenacin Succinate,Westminster Pha,1
Soliqua 100-33,Sanofi-Aventis,1
Soliris,Alexion Pharmac,1
Solodyn,Bausch Health U,1
Solosec,Lupin Pharma,1
Soltamox,Mayne Pharma In,1
Solu-Cortef,Pfizer US Pharm,1
Solu-Cortef,Pharmaci/Pfizer,1
Solu-Medrol,Phar-Prep/Pfize,1
Solu-Medrol,Pharmaci/Pfizer,1
Solu-Medrol*,Pfizer US Pharm*,1
Solu-Medrol*,Pfizer/Novaplus,1
Solu-Medrol*,Phar-Prep/Pfize,1
Soma,Meda/Mylan Spec,1
Somatuline Depot,Ipsen Biopharma,1
Somavert,Pharmaci/Pfizer,1
Soolantra,Galderma Labora,1
Sorafenib,Dr.Reddy'S Lab,1
Sorafenib,Mylan,1
Sorilux,Mayne Pharma In,1
Sorine,Upsher-Smith La,1
Sotalol,AHP,1
Sotalol,Apotex Corp,1
Sotalol,Bayshore Pharma,1
Sotalol,Major Pharmaceu,1
Sotalol,Marlex Pharm.,1
Sotalol,Oxford Pharmace,1
Sotalol,Teva USA,1
Sotalol Af,Apotex Corp,1
Sotalol Af,Bayshore Pharma,1
Sotalol Af,Epic Pharma LLC,1
Sotyktu,BMS Primarycare,1
Sotylize,Arbor/Azurity,1
Sovaldi,Gilead Sciences,1
Spevigo,Boehringer Ing.,1
Spinosad,Allegis Pharmac,1
Spinraza,Biogen-Idec,1
Spiriva Handihaler,Boehringer Ing.,1
Spiriva Respimat,Boehringer Ing.,1
Spironolactone,AHP,1
Spironolactone,Accord Healthca,1
Spironolactone,Amneal Pharmace,1
Spironolactone,Aphena Pharma S,1
Spironolactone,Bryant Ranch Pr,1
Spironolactone,Jubilant Cadist,1
Spironolactone,Major Pharmaceu,1
Spironolactone,Mckesson Packag,1
Spironolactone,Mutual Pharm Co,1
Spironolactone,Mylan,1
Spironolactone,Mylan Instituti,1
Spironolactone,Northstar Rx Ll,1
Spironolactone,Oxford Pharmace,1
Spironolactone,Sun Pharmaceuti,1
Spironolactone,Zydus Pharmaceu,1
Spironolactone-HCTZ,Bryant Ranch Pr,1
Spironolactone-HCTZ,Greenstone/Pras,1
Spironolactone-HCTZ,Mutual Pharm Co,1
Spironolactone-HCTZ,Mylan,1
Spironolactone-HCTZ,Mylan Instituti,1
Spironolactone-HCTZ,Prasco Labs,1
Sporanox,Janssen Pharm.,1
Spravato,Janssen Pharm.,1
Sprintec,Teva USA,1
Spritam,Aprecia Pharmac,1
Sprix,Egalet/Zyla Lif,1
Sprycel,BMS Primarycare,1
Sps*,"Cmp Pharma, Inc*",1
Sronyx,Mayne Pharma In,1
Ssd,Dr.Reddy'S Lab,1
Sski,Avondale Pharma,1
Stalevo 100,Almatica Pharma,1
Stalevo 125,Almatica Pharma,1
Stalevo 150,Almatica Pharma,1
Stalevo 200,Almatica Pharma,1
Stalevo 50,Almatica Pharma,1
Stalevo 75,Almatica Pharma,1
Steglatro,Merck Sharp & D,1
Steglujan,Merck Sharp & D,1
Stelara*,Janssen Biotech*,1
Sterile Pads,Chain Drug,1
Sterile Pads,Leader,1
Sterile Pads,Sm-Strategic So,1
Stiolto Respimat,Boehringer Ing.,1
Stivarga,"Bayer,Pharm Div",1
Strattera,Eli Lilly & Co.,1
Strensiq,Alexion Pharmac,1
Streptomycin Sulfate,X-Gen Pharmaceu,1
Stribild,Gilead Sciences,1
Striverdi Respimat,Boehringer Ing.,1
Stromectol,Merck Sharp & D,1
Sublocade,Indivior Inc.,1
Suboxone,Indivior Inc.,1
Subsys,Insys Therapeut,1
Subsys,West Therapeuti,1
Subvenite,Owp Pharmaceuti,1
Subvenite (Orange),Owp Pharmaceuti,1
Sucraid,Qol Medical,1
Sucralfate,Amneal Pharmace,1
Sucralfate,Avkare,1
Sucralfate,Avpak,1
Sucralfate,Chartwell Rx Ll,1
Sucralfate,Dash Pharmaceut,1
Sucralfate,Greenstone LLC.,1
Sucralfate,Mckesson Packag,1
Sucralfate,Mylan,1
Sucralfate,Mylan Instituti,1
Sucralfate,Nostrum Laborat,1
Sucralfate,Par Pharm.,1
Sucralfate,Teva USA,1
Sucralfate,Vistapharm,1
Sucralfate,Vistapharm/Pai,1
Sular,Covis Pharma,1
Sulfacetamide Sodium*,Bausch & Lomb I,1
Sulfacetamide Sodium*,Oceanside Pharm,1
Sulfacetamide Sodium*,Pacific/Greenst,1
Sulfacetamide Sodium*,Perrigo/Padagis*,1
Sulfacetamide Sodium*,Sandoz,1
Sulfacetamide-Prednisolone,Bausch & Lomb I,1
Sulfadiazine,Epic Pharma LLC,1
Sulfadiazine,Sandoz,1
Sulfamethoxazole-Trimethoprim*,AHP,1
Sulfamethoxazole-Trimethoprim*,Amneal Pharmace,1
Sulfamethoxazole-Trimethoprim*,Ani Phar/Prasco,1
Sulfamethoxazole-Trimethoprim*,Aurobindo Pharm,1
Sulfamethoxazole-Trimethoprim*,Avkare,1
Sulfamethoxazole-Trimethoprim*,Hi-Tech/Akorn C,1
Sulfamethoxazole-Trimethoprim*,Lannett Co. Inc,1
Sulfamethoxazole-Trimethoprim*,Major Pharmaceu,1
Sulfamethoxazole-Trimethoprim*,Mutual Pharm Co,1
Sulfamethoxazole-Trimethoprim*,Novitium/Ani Ph,1
Sulfamethoxazole-Trimethoprim*,Prasco Labs,1
Sulfamethoxazole-Trimethoprim*,Rising Pharm,1
Sulfamethoxazole-Trimethoprim*,Somerset Therap,1
Sulfamethoxazole-Trimethoprim*,Teva Parenteral,1
Sulfamethoxazole-Trimethoprim*,Vista Pharmaceu,1
Sulfamylon,Mylan/Rising Ph,1
Sulfamylon,Rising Pharm,1
Sulfasalazine,Actavis/Teva,1
Sulfasalazine,Avet Pharmaceut,1
Sulfasalazine,Chartwell Rx Ll,1
Sulfasalazine,Greenstone LLC.,1
Sulfasalazine Dr,Greenstone LLC.,1
Sulindac,Actavis/Teva,1
Sulindac,Epic Pharma LLC,1
Sulindac,Major Pharmaceu,1
Sulindac,Mutual Pharm Co,1
Sulindac,Puracap Laborat,1
Sumatriptan,"Cipla USA, Inc.",1
Sumatriptan,Florida Pharmac,1
Sumatriptan,Lannett Co. Inc,1
Sumatriptan,Perrigo/Padagis,1
Sumatriptan,Prasco Labs,1
Sumatriptan,Sandoz,1
Sumatriptan Succ-Naproxen Sod,Aurobindo Pharm,1
Sumatriptan Succ-Naproxen Sod,Innovida Pharma,1
Sumatriptan Succ-Naproxen Sod,Macoven Pharmac,1
Sumatriptan Succ-Naproxen Sod,Northstar Rx Ll,1
Sumatriptan Succ-Naproxen Sod,Sun Pharma Glob,1
Sumatriptan Succinate*,App/Fresenius K,1
Sumatriptan Succinate*,Aurobindo Pharm,1
Sumatriptan Succinate*,Auromedics-Eugi,1
Sumatriptan Succinate*,Auromedics-Nova,1
Sumatriptan Succinate*,Bionpharma Inc.,1
Sumatriptan Succinate*,Dr.Reddy'S Lab*,1
Sumatriptan Succinate*,"Gsms, Inc.",1
Sumatriptan Succinate*,Mylan,1
Sumatriptan Succinate*,Northstar Rx Ll*,1
Sumatriptan Succinate*,Ohm-Sun Pharmac,1
Sumatriptan Succinate*,Orchid/Bionphar,1
Sumatriptan Succinate*,Prasco Labs,1
Sumatriptan Succinate*,Somerset Therap,1
Sumatriptan Succinate*,Sun Pharma Glob,1
Sumatriptan Succinate*,Sun Pharmaceuti,1
Sumatriptan Succinate*,Teva USA,1
Sumatriptan Succinate*,West-Ward/Hikma,1
Sumatriptan Succinate*,Wockhardt USA L,1
Sunitinib Malate,Mylan,1
Sunitinib Malate,Northstar Rx Ll,1
Sunitinib Malate,Sun Pharmaceuti,1
Sunitinib Malate,Teva USA,1
Sunosi,Axsome Therapeu,1
Sunosi,Jazz/Axsome,1
Suprep,Braintree/Sebel,1
Sure Comfort,Allison Medical,4
Sure Comfort Alcohol,Allison Medical,1
Sure Comfort Insulin Syringe,Allison Medical,3
Sure Comfort Pen Needle,Allison Medical,1
Sure-Fine Pen Needles,One Pharmaceuti,1
Sure-Ject Insulin Syringe,One Pharmaceuti,3
Sure-Prep Alcohol Prep Pads,One Pharmaceuti,1
Sustiva,BMS,1
Sustol,Heron Therapeut,1
Sutab,Braintree/Sebel,1
Sutent,Pfizer US Pharm,1
Syeda,"Xiromed, LLC",1
Symax Duotab,Capellon,1
Symbicort,Astrazeneca,1
Symbyax,Eli Lilly & Co.,1
Symdeko,Vertex Pharmace,1
Symfi,Mylan Specialty,1
Symfi Lo,Mylan Specialty,1
Symjepi,"Uswm, LLC, D.B.",1
Symlinpen 120,Astrazeneca,1
Symlinpen 60,Astrazeneca,1
Sympazan,Aquestive/Otter,1
Symproic,Biodelivery Sci,1
Symtuza,Janssen Product,1
Synagis,Sobi-Swedish Or,1
Synalar,Medimetriks Pha,1
Synarel,Pharmaci/Pfizer,1
Synera,Galen US/Nexus,1
Synjardy,Boehringer Ing.,1
Synjardy XR,Boehringer Ing.,1
Synribo,"Cephalon,Inc.-T",1
Synthroid,Abbvie US LLC,1
Syprine,Bausch Health U,1
Tabloid,Prasco/Woodward,1
Tabloid,Woodward Pharma,1
Tabrecta,Novartis,1
Taclonex,Leo Pharma Inc.,1
Tacrolimus*,AHP,1
Tacrolimus*,Accord Healthca*,1
Tacrolimus*,Ascend Laborato,1
Tacrolimus*,Biocon Pharma I,1
Tacrolimus*,Bionpharma Inc.,1
Tacrolimus*,"Bpi Labs, LLC",1
Tacrolimus*,Dr.Reddy'S Lab,1
Tacrolimus*,Fougera/Sandoz,1
Tacrolimus*,Glenmark Pharma*,1
Tacrolimus*,Kremers/Lannett,1
Tacrolimus*,Lupin Pharmaceu,1
Tacrolimus*,Major Pharmaceu,1
Tacrolimus*,Mayne Pharma In,1
Tacrolimus*,Mylan,1
Tacrolimus*,Mylan Instituti,1
Tacrolimus*,Northstar Rx Ll,1
Tacrolimus*,Perrigo/Padagis,1
Tacrolimus*,Sandoz,1
Tacrolimus*,Strides Pharma,1
Tacrolimus*,Teva USA,1
Tadalafil,Accord Healthca,1
Tadalafil,Ajanta Pharma L,1
Tadalafil,Alembic Pharmac,1
Tadalafil,Amneal Pharmace,1
Tadalafil,Apotex Corp,1
Tadalafil,Aurobindo Pharm,1
Tadalafil,Avkare,1
Tadalafil,Burel Pharmaceu,1
Tadalafil,Camber Pharmace,1
Tadalafil,"Cipla USA, Inc.",1
Tadalafil,Dr.Reddy'S Lab,1
Tadalafil,Eci Pharmaceuti,1
Tadalafil,Lupin Pharmaceu,1
Tadalafil,Macleods Pharma,1
Tadalafil,Mylan,1
Tadalafil,Nivagen Pharmac,1
Tadalafil,Northstar Rx Ll,1
Tadalafil,Prasco Labs,1
Tadalafil,Sun Pharma Glob,1
Tadalafil,Teva USA,1
Tadalafil,Torrent Pharmac,1
Tadalafil,Unichem Pharmac,1
Tadalafil,Zydus Pharmaceu,1
Tafinlar,Novartis,1
Tafluprost,"Micro Labs USA,",1
Tafluprost,Prasco Labs,1
Tafluprost,Sandoz,1
Tagrisso,Astrazeneca,1
Takhzyro,Dyax Corp./Shir,1
Takhzyro,Takeda Pharmace,1
Talicia,Redhill Biophar,1
Taltz Autoinjector,Eli Lilly & Co.,1
Taltz Autoinjector (2 Pack),Eli Lilly & Co.,1
Taltz Autoinjector (3 Pack),Eli Lilly & Co.,1
Taltz Syringe,Eli Lilly & Co.,1
Talzenna,Pfizer US Pharm,1
Tamiflu,"Genentech, Inc.",1
Tamiflu,Roche Labs.,1
Tamoxifen Citrate,Actavis/Teva,1
Tamoxifen Citrate,Aurobindo Pharm,1
Tamoxifen Citrate,"Gsms, Inc.",1
Tamoxifen Citrate,Mayne Pharma In,1
Tamoxifen Citrate,Mylan,1
Tamoxifen Citrate,Zydus Pharmaceu,1
Tamsulosin HCl,AHP,1
Tamsulosin HCl,Actavis/Teva,1
Tamsulosin HCl,Aphena Pharma S,1
Tamsulosin HCl,Ascend Laborato,1
Tamsulosin HCl,Aurobindo Pharm,1
Tamsulosin HCl,Avpak,1
Tamsulosin HCl,Macleods Pharma,1
Tamsulosin HCl,Major Pharmaceu,1
Tamsulosin HCl,Mckesson Packag,1
Tamsulosin HCl,Northstar Rx Ll,1
Tamsulosin HCl,Quallent Pharma,1
Tamsulosin HCl,Rising Pharm,1
Tamsulosin HCl,Sandoz,1
Tamsulosin HCl,Sun Pharmaceuti,1
Tamsulosin HCl,Wockhardt USA L,1
Tamsulosin HCl,Zydus Pharmaceu,1
Tarceva,"Genentech, Inc.",1
Targadox,Journey Medical,1
Targretin*,Bausch Health U*,1
Tarina 24 Fe,"Afaxys, Inc.",1
Tarina Fe 1-20 Eq,"Afaxys, Inc.",1
Taron-C DHA,Trigen Laborato,1
Tarpeyo,Calliditas Ther,1
Tasigna,Novartis,1
Tavaborole,Alembic Pharmac,1
Tavaborole,Amneal Pharmace,1
Tavaborole,"Cipla USA, Inc.",1
Tavaborole,Encube Ethicals,1
Tavaborole,Lupin Pharmaceu,1
Tavaborole,Mayne Pharma In,1
Tavaborole,Perrigo/Padagis,1
Tavalisse,Rigel Pharmaceu,1
Tavneos,Chemocentryx/Am,1
Taysofy,Amneal Pharmace,1
Taytulla,Allergan Inc.,1
Tazarotene,Cosette Pharmac,1
Tazarotene,Mayne Pharma In,1
Tazarotene,Pacific/Greenst,1
Tazarotene,Taro Pharm USA,1
Tazicef*,Hospira/Pfizer*,1
Tazorac,Allerg/Almirall,1
Tazorac,"Almirall, LLC",1
Taztia Xt,Actavis/Teva,1
Tazverik,Epizyme Inc/Ips,1
Tdvax,Grifols Therape,1
Tecentriq,"Genentech, Inc.",1
Tecfidera,Biogen-Idec,1
Techlite Insulin Syringe,Arkray USA,3
Techlite Pen Needle,Arkray USA,1
Teflaro,Allergan Inc.,1
Tegretol,Novartis,1
Tegretol XR,Novartis,1
Tegsedi,Akcea Therapeut,1
Tekturna,Noden Pharma D.,1
Tekturna HCT,Noden Pharma D.,1
Telmisartan,Alembic Pharmac,1
Telmisartan,Ascend Laborato,1
Telmisartan,Aurobindo Pharm,1
Telmisartan,Avkare,1
Telmisartan,Camber Pharmace,1
Telmisartan,"Celltrion USA,",1
Telmisartan,Glenmark Pharma,1
Telmisartan,"Micro Labs USA,",1
Telmisartan,Mylan,1
Telmisartan,Sandoz,1
Telmisartan,Solco Healthcar,1
Telmisartan,Torrent Pharmac,1
Telmisartan,Zydus Pharmaceu,1
Telmisartan-Amlodipine,Lupin Pharmaceu,1
Telmisartan-Amlodipine,Mylan,1
Telmisartan-Amlodipine,Torrent Pharmac,1
Telmisartan-Hydrochlorothiazid,Alembic Pharmac,1
Telmisartan-Hydrochlorothiazid,Aurobindo Pharm,1
Telmisartan-Hydrochlorothiazid,Glenmark Pharma,1
Telmisartan-Hydrochlorothiazid,Lupin Pharmaceu,1
Telmisartan-Hydrochlorothiazid,Roxane/West-War,1
Telmisartan-Hydrochlorothiazid,Solco Healthcar,1
Telmisartan-Hydrochlorothiazid,Torrent Pharmac,1
Temazepam,AHP,1
Temazepam,Actavis/Teva,1
Temazepam,Alembic Pharmac,1
Temazepam,Amneal Pharmace,1
Temazepam,Ascend Laborato,1
Temazepam,Bryant Ranch Pr,1
Temazepam,Major Pharmaceu,1
Temazepam,Mallinckrodt Ph,1
Temazepam,Mckesson Packag,1
Temazepam,Mutual Pharm Co,1
Temozolomide,Accord Healthca,1
Temozolomide,Amneal Pharmace,1
Temozolomide,Sun Pharma Glob,1
Temsirolimus,Accord Healthca,1
Tencon,Int'L Ethical,1
Tenivac,Sanofi-Pasteur,1
Tenofovir Disoproxil Fumarate,Apotex Corp,1
Tenofovir Disoproxil Fumarate,Aurobindo Pharm,1
Tenofovir Disoproxil Fumarate,Camber Pharmace,1
Tenofovir Disoproxil Fumarate,"Cipla USA, Inc.",1
Tenofovir Disoproxil Fumarate,Macleods Pharma,1
Tenofovir Disoproxil Fumarate,Major Pharmaceu,1
Tenofovir Disoproxil Fumarate,Northstar Rx Ll,1
Tenofovir Disoproxil Fumarate,Quinn Pharmaceu,1
Tenofovir Disoproxil Fumarate,Strides Pharma,1
Tenoretic 100,Almatica Pharma,1
Tenoretic 50,Almatica Pharma,1
Tenormin,Almatica Pharma,1
Tepezza,Horizon Therape,1
Tepmetko,"Emd Serono, Inc",1
Terazosin HCl,"Apnar Pharma, L",1
Terazosin HCl,Avet Pharmaceut,1
Terazosin HCl,Avkare,1
Terazosin HCl,Jubilant Cadist,1
Terbinafine HCl,Aurobindo Pharm,1
Terbinafine HCl,Bionpharma Inc.,1
Terbinafine HCl,Breckenridge,1
Terbinafine HCl,Chartwell Rx Ll,1
Terbinafine HCl,"Cipla USA, Inc.",1
Terbinafine HCl,Dr.Reddy'S Lab,1
Terbinafine HCl,Harris Pharm,1
Terbinafine HCl,Northstar Rx Ll,1
Terbinafine HCl,Orchid/Bionphar,1
Terbutaline Sulfate*,Amneal Pharmace,1
Terbutaline Sulfate*,Ani Pharmaceuti,1
Terbutaline Sulfate*,App/Fresenius K,1
Terbutaline Sulfate*,Lannett Co. Inc,1
Terbutaline Sulfate*,TWI Pharmaceuti,1
Terbutaline Sulfate*,West-Ward/Hikma,1
Terconazole,Cosette Pharmac,1
Terconazole,Fougera,1
Terconazole,Fougera/Sandoz,1
Terconazole,Perrigo/Padagis,1
Terconazole,Taro Pharm USA,1
Teriparatide,Alvogen Inc,1
Terumo Insulin Syringe,Terumo,1
Testim,Auxilium/Endo P,1
Testopel,Auxilium/Endo P,1
Testosterone,Actavis/Teva,1
Testosterone,Amneal Pharmace,1
Testosterone,"Cipla USA, Inc.",1
Testosterone,Dash Pharmaceut,1
Testosterone,Dr.Reddy'S Lab,1
Testosterone,Encube Ethicals,1
Testosterone,Lupin Pharmaceu,1
Testosterone,Northstar Rx Ll,1
Testosterone,Par Pharm.,1
Testosterone,Perrigo/Padagis,1
Testosterone,Qualitest/Par P,1
Testosterone,Strides Pharma,1
Testosterone,TWI Pharmaceuti,1
Testosterone,Teva USA,1
Testosterone,Upsher Smith La,1
Testosterone,"Xiromed, LLC",1
Testosterone,Zydus Pharmaceu,1
Testosterone Cypionate,Actavis/Teva,1
Testosterone Cypionate,Amer. Regent,1
Testosterone Cypionate,"Cipla USA, Inc.",1
Testosterone Cypionate,Hosp/Pfiz-Premi,1
Testosterone Cypionate,Hospira/Pfizer,1
Testosterone Cypionate,Perrigo/Padagis,1
Testosterone Cypionate,Rising Pharm,1
Testosterone Cypionate,Sun Pharmaceuti,1
Testosterone Cypionate,West-Ward/Hi-No,1
Testosterone Cypionate,West-Ward/Hikma,1
Testosterone Cypionate,Wilshire Pharma,1
Testosterone Enanthate,West-Ward/Hikma,1
Tetrabenazine,Apotex Corp,1
Tetrabenazine,Bionpharma Inc.,1
Tetrabenazine,Camber Pharmace,1
Tetrabenazine,Dr.Reddy'S Lab,1
Tetrabenazine,Oceanside Pharm,1
Tetrabenazine,Slate Run Pharm,1
Tetrabenazine,Sun Pharmaceuti,1
Tetrabenazine,Tagi Pharma,1
Tetrabenazine,West-Ward/Hikma,1
Tetracaine HCl,Oceanside Pharm,1
Tetracaine HCl*,Alcon Laborator,1
Tetracycline HCl,Actavis/Teva,1
Tetracycline HCl,Alvogen Inc,1
Tetracycline HCl,Amneal Pharmace,1
Tetracycline HCl,Avet Pharmaceut,1
Tetracycline HCl,Breckenridge,1
Tetracycline HCl,Chartwell Rx Ll,1
Tetracycline HCl,Strides Pharma,1
Texacort,Mission Pharm.,1
Tezspire,Amgen,1
Thalitone,Casper Pharma L,1
Thalomid,Celgene/BMS,1
Theo-24,Auxilium/Endo P,1
Theophylline,Glenmark Pharma,1
Theophylline,Mylan,1
Theophylline,Nostrum Laborat,1
Theophylline,Pharm Assoc Inc,1
Theophylline,Rhodes Pharmace,1
Theophylline,Silarx/Lannett,1
Theophylline,Tris Pharma Inc,1
Theophylline ER,Alembic Pharmac,1
Theophylline ER,Avet Pharmaceut,1
Theophylline ER,Glenmark Pharma,1
Thiola,Travere Therape,1
Thiola EC,Travere Therape,1
Thioridazine HCl,Mutual Pharm Co,1
Thioridazine HCl,Mylan,1
Thioridazine HCl,Mylan Instituti,1
Thiothixene,Amneal Pharmace,1
Thiothixene,Mylan,1
Thiothixene,Mylan Instituti,1
Thiothixene,Novitium/Ani Ph,1
Thrivite Rx,Method Pharmace,1
Thyquidity,Vistapharm/Azur,1
Thyrogen,Genzyme,1
Tiadylt ER,Zydus Pharmaceu,1
Tiagabine HCl,Amneal Pharmace,1
Tiagabine HCl,Novadoz Pharmac,1
Tiagabine HCl,Sun Pharmaceuti,1
Tiagabine HCl,Teva USA,1
Tiazac,Bausch Health U,1
Tibsovo,Agios Pharmaceu,1
Tibsovo,Servier Pharmac,1
Ticovac,Pfizer US Pharm,1
Tigan*,Par Pharmaceuti,1
Tigecycline,Amneal Bioscien,1
Tigecycline,Apotex Corp,1
Tigecycline,Auromedics-Eugi,1
Tigecycline,Fresenius Kabi,1
Tigecycline,Sandoz,1
Tigecycline,Xellia Pharmace,1
Tiglutik,"Itf Pharma, Inc",1
Tikosyn,Pfizer US Pharm,1
Tilia Fe,Mayne Pharma In,1
Timolol Maleate,Akorn Inc.,1
Timolol Maleate,Amring Pharmace,1
Timolol Maleate,Bausch & Lomb I,1
Timolol Maleate,Ingenus Pharmac,1
Timolol Maleate*,Akorn Inc.,1
Timolol Maleate*,Alembic Pharmac,1
Timolol Maleate*,Apotex Corp,1
Timolol Maleate*,"Athem, LLC",1
Timolol Maleate*,Bausch & Lomb I,1
Timolol Maleate*,Mylan,1
Timolol Maleate*,Oceanside Pharm,1
Timolol Maleate*,Pacific/Greenst,1
Timolol Maleate*,Rising Pharm,1
Timolol Maleate*,Sandoz,1
Timoptic Ocudose,Bausch Health U,1
Timoptic-Xe,Bausch & Lomb I,1
Tinidazole,Edenbridge Phar,1
Tinidazole,Gavis/Lupin,1
Tinidazole,Rising Pharm,1
Tiopronin,Teva USA,1
Tirosint,Ibsa Pharma Inc,1
Tirosint-Sol,Ibsa Pharma Inc,1
Tis-U-Sol Pentalyte,Baxter Healthca,1
Tivdak,Seagen Inc.,1
Tivicay,Viiv Healthcare,1
Tivicay Pd,Viiv Healthcare,1
Tizanidine HCl,AHP,1
Tizanidine HCl,Actavis/Teva,1
Tizanidine HCl,Advagen Pharma,1
Tizanidine HCl,Alembic Pharmac,1
Tizanidine HCl,Apotex Corp,1
Tizanidine HCl,Ascend Laborato,1
Tizanidine HCl,Aurobindo Pharm,1
Tizanidine HCl,Avkare,1
Tizanidine HCl,Bryant Ranch Pr,1
Tizanidine HCl,Caraco/Sun Phar,1
Tizanidine HCl,Dr.Reddy'S Lab,1
Tizanidine HCl,Ingenus Pharmac,1
Tizanidine HCl,Jubilant Cadist,1
Tizanidine HCl,Major Pharmaceu,1
Tizanidine HCl,Nivagen Pharmac,1
Tizanidine HCl,Northstar Rx Ll,1
Tizanidine HCl,Par Pharm.,1
Tizanidine HCl,Sandoz,1
Tizanidine HCl,Unichem Pharmac,1
Tizanidine HCl,Zydus Pharmaceu,1
Tlando,Antares Pharma,1
Tobi Podhaler,Mylan Specialty,1
Tobradex,Alcon/Novartis,1
Tobradex,Novartis,1
Tobradex St,Eyevance Pharma,1
Tobramycin,Akorn Inc.,1
Tobramycin,Amneal Pharmace,1
Tobramycin,Dr.Reddy'S Lab,1
Tobramycin,Lupin Pharmaceu,1
Tobramycin,Northstar Rx Ll,1
Tobramycin,Sun Pharma Glob,1
Tobramycin,Teva USA,1
Tobramycin Sulfate,App/Fresenius K,1
Tobramycin Sulfate,App/Premierpro,1
Tobramycin Sulfate,Claris/Baxter,1
Tobramycin Sulfate,Fosun Pharma Us,1
Tobramycin Sulfate,Fresenius Kabi,1
Tobramycin Sulfate,Hospira/Pfizer,1
Tobramycin Sulfate,Mylan Instituti,1
Tobramycin Sulfate,X-Gen Pharmaceu,1
Tobramycin Sulfate,"Xiromed, LLC",1
Tobramycin*,Akorn Inc.,1
Tobramycin*,Alembic Pharmac,1
